 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50
3214,46.389,45.216,28.962,50.029,54.476,34.892,50.161,34.688,44.500,47.838,54.667,43.892,42.923,34.757,54.333,45.192,46.382,42.077,52.294,42.176,57.538,47.188,50.900,45.556,48.844,30.382,42.750,46.588,31.559,38.029,28.731,25.735,24.387,42.419,33.231,52.969,29.323,21.676,24.781,48.476,37.654,39.118,44.062,36.923,45.238,30.971,16.156,33.806,21.382,29.613
3215,45.917,46.189,28.038,50.353,47.762,33.459,51.452,32.750,43.111,47.595,54.190,45.189,43.231,34.919,54.000,45.923,49.059,44.000,52.059,42.735,58.500,48.156,48.700,47.056,48.969,28.765,42.000,46.618,31.676,37.706,25.846,25.235,26.226,41.323,33.462,52.469,29.806,20.853,22.156,47.714,39.462,41.235,44.938,37.231,43.905,32.265,17.656,33.548,21.471,30.032
3216,44.222,44.162,29.769,50.794,51.571,34.297,49.161,33.219,45.111,45.784,54.524,45.459,42.692,34.270,57.028,42.923,47.853,44.962,53.059,39.088,60.038,47.750,47.550,46.306,47.531,31.559,37.375,45.441,31.206,37.500,27.962,25.824,25.290,39.129,34.577,54.000,30.903,20.588,22.344,48.762,38.308,41.794,45.812,35.962,44.048,31.647,16.750,34.032,20.235,30.710
3217,46.361,45.784,30.077,50.118,49.857,33.405,51.548,32.594,43.889,47.324,54.857,44.162,43.885,35.946,58.472,45.077,46.265,42.808,53.559,42.206,59.846,48.656,48.050,46.806,47.281,31.176,40.250,46.706,32.235,39.265,27.500,26.176,25.387,40.290,33.731,53.625,29.774,21.853,23.250,47.190,40.692,42.147,44.312,38.346,44.667,34.000,18.812,35.742,22.029,30.161
3218,44.861,46.865,29.077,50.824,47.905,32.486,47.645,31.812,44.111,44.703,54.333,41.973,44.962,33.703,62.333,43.731,46.882,44.000,49.647,42.559,59.923,47.375,47.550,47.139,47.500,30.618,37.188,46.529,32.471,37.088,29.385,26.382,26.935,42.742,32.769,52.719,28.290,21.647,24.344,48.381,38.385,41.588,44.750,36.615,46.143,31.176,19.250,32.968,22.441,30.839
3219,47.278,45.216,28.000,48.735,48.095,35.054,49.290,34.062,43.639,45.459,53.905,45.622,42.231,33.973,63.917,44.500,50.324,44.385,49.324,41.029,58.577,47.156,47.500,46.944,47.562,31.706,41.812,48.000,30.206,38.059,25.654,25.324,26.419,40.516,33.500,53.625,29.968,21.529,22.500,47.143,37.846,41.000,41.125,39.115,43.619,32.441,18.031,35.290,20.088,29.484
3220,44.083,45.378,30.500,49.676,48.476,35.216,50.290,35.688,43.722,46.676,55.714,44.595,40.731,33.378,64.944,45.192,47.588,41.731,49.471,44.000,58.577,46.688,47.700,44.056,50.031,29.206,40.500,45.441,30.324,37.706,28.231,27.147,25.226,42.419,34.077,52.656,32.000,21.559,23.812,46.810,39.385,42.265,44.562,37.346,44.190,32.441,15.938,32.839,20.324,30.806
3221,45.778,46.432,28.769,47.500,51.286,34.162,50.484,35.969,44.611,46.324,52.619,45.000,43.346,34.649,64.222,44.885,47.294,44.115,51.324,43.147,57.885,47.344,47.250,45.583,48.188,29.206,39.625,46.441,30.471,37.353,27.462,27.706,25.581,40.258,32.962,53.094,30.452,22.882,23.344,46.571,41.885,40.765,45.000,37.000,44.524,31.265,18.000,34.097,21.147,31.226
3222,46.167,47.081,30.500,46.500,46.619,34.270,50.806,34.750,42.806,46.703,55.619,44.405,43.423,33.162,63.833,45.577,48.059,43.385,50.706,43.412,61.615,48.094,46.300,46.028,48.188,29.559,38.438,45.618,30.471,37.265,28.077,25.382,23.806,42.226,33.154,51.844,30.968,22.441,24.250,48.810,38.962,40.618,43.250,36.577,44.905,31.912,16.562,32.903,19.912,31.419
3223,46.056,48.000,27.846,47.176,49.524,33.432,49.129,34.156,46.861,46.865,57.857,43.892,43.500,34.568,67.861,44.923,46.118,45.385,52.706,42.147,58.846,47.281,44.550,44.917,49.062,29.176,41.188,48.029,29.882,37.029,27.346,25.647,25.742,40.742,33.192,53.031,29.323,22.412,23.125,48.714,38.231,42.765,42.812,37.731,44.190,32.618,17.875,33.774,19.529,30.161
3224,46.528,46.162,28.269,46.794,50.143,32.297,49.194,34.562,44.389,46.243,55.905,44.757,40.846,35.135,67.250,44.154,48.706,44.077,53.412,41.559,58.615,48.156,47.350,45.528,50.156,28.059,42.688,47.059,30.882,36.765,29.346,25.265,24.839,40.806,33.000,51.844,29.871,21.000,23.750,47.333,38.808,43.206,45.438,35.231,44.048,32.118,18.438,34.677,21.265,29.355
3225,46.417,45.324,28.385,45.824,47.000,33.649,50.097,32.812,42.778,46.703,55.810,44.270,42.654,34.027,68.639,42.808,47.059,45.308,52.882,43.882,60.731,48.812,46.000,45.306,47.500,27.941,43.562,46.324,30.294,38.294,27.385,25.706,25.194,41.613,32.615,51.750,30.387,21.412,24.531,50.429,40.692,41.235,43.812,37.500,43.571,34.147,18.625,32.742,20.000,31.355
3226,44.583,45.568,29.077,43.912,50.429,31.378,50.387,33.125,41.472,47.297,55.810,42.676,43.923,33.541,66.806,42.654,46.500,42.192,56.588,41.853,60.692,47.406,46.900,45.417,47.688,29.029,41.188,46.412,29.294,37.588,29.308,24.647,24.065,40.871,31.923,51.844,29.935,21.647,24.000,44.095,41.692,40.588,44.250,36.462,45.905,31.941,17.938,33.387,21.971,30.548
3227,45.333,46.838,28.231,45.206,48.190,32.595,49.065,32.688,43.306,45.892,56.333,44.243,41.500,34.919,68.556,42.769,46.647,45.346,54.882,42.235,61.577,47.625,46.050,45.667,48.719,28.176,42.500,46.029,30.971,37.471,27.846,25.735,24.323,39.871,32.731,53.094,29.516,22.147,22.875,46.429,40.808,41.265,41.750,36.500,44.048,32.824,17.031,32.387,21.912,32.484
3228,44.861,45.432,30.192,44.853,46.952,35.405,47.581,33.250,43.806,46.081,54.524,44.162,41.769,34.919,65.778,44.808,47.029,43.423,55.588,43.618,58.308,46.312,47.900,43.972,47.938,29.235,40.812,45.500,31.088,38.353,26.654,35.118,24.258,40.806,31.500,51.250,31.419,20.765,23.344,46.667,43.077,42.412,42.938,35.731,46.667,32.412,17.531,32.774,20.912,29.710
3229,46.639,45.811,29.423,48.265,47.857,34.081,49.387,34.781,44.000,46.189,56.571,43.703,43.423,34.703,66.611,42.462,46.382,44.885,51.941,43.147,58.808,45.281,45.150,46.583,47.531,26.471,40.375,45.206,30.647,38.235,25.885,33.029,23.806,40.677,32.654,52.875,30.194,21.000,22.844,45.762,41.962,41.294,42.625,36.577,43.238,30.706,18.125,32.710,19.912,30.387
3230,46.111,46.486,29.192,46.029,46.857,32.243,49.065,34.844,44.194,47.459,56.571,43.486,42.000,34.892,63.500,42.346,45.971,41.538,54.382,44.176,57.731,47.000,47.350,47.833,47.062,27.500,37.625,47.059,31.029,37.882,27.192,31.265,22.935,41.839,31.885,50.812,29.258,20.588,21.938,45.524,40.846,42.147,42.938,36.038,40.762,33.088,18.750,33.903,20.412,29.935
3231,47.222,45.432,28.769,44.265,47.857,33.351,50.065,35.562,41.778,48.000,55.619,41.135,43.385,34.189,61.639,43.577,47.618,44.538,52.500,42.235,59.962,46.750,47.950,45.028,46.375,27.265,38.750,46.412,30.294,38.118,26.269,30.706,22.613,39.323,33.769,51.625,29.839,19.824,22.562,48.810,41.231,40.824,44.125,37.654,46.238,31.324,16.031,33.452,21.059,30.935
3232,46.028,45.324,29.308,45.176,45.048,33.946,49.581,35.719,45.333,47.703,56.762,43.622,42.654,34.324,59.611,44.808,49.882,42.846,51.235,41.088,58.538,47.094,45.500,45.000,47.750,28.529,37.500,45.294,29.471,38.735,27.000,29.176,24.032,39.129,30.808,52.250,29.097,21.235,23.188,45.619,40.846,41.441,42.438,37.615,42.238,32.559,16.750,33.194,21.059,30.097
3233,46.194,44.432,28.731,44.882,44.190,34.757,47.613,35.375,42.472,47.378,55.667,43.622,42.962,35.324,57.611,41.500,46.676,43.269,51.912,41.235,59.500,46.938,46.950,44.250,49.719,27.176,40.062,44.941,29.265,38.206,26.231,28.324,24.903,39.742,30.231,51.281,30.677,22.618,23.938,45.619,39.538,39.941,43.188,36.692,42.190,30.824,17.344,32.903,21.118,28.710
3234,44.472,45.514,27.808,42.647,43.714,33.838,48.323,35.344,42.417,44.892,55.143,43.676,42.000,34.189,57.861,42.077,46.088,42.500,50.029,42.735,58.154,48.594,42.600,42.583,49.312,27.588,39.562,46.794,30.206,38.441,27.846,26.735,23.065,40.839,31.500,48.125,29.032,21.059,22.906,44.095,40.538,41.588,40.312,35.000,41.381,31.206,16.000,33.161,20.147,30.129
3235,46.500,45.730,29.000,44.971,45.857,34.541,46.516,37.281,43.528,47.568,53.238,43.459,42.692,34.324,57.861,43.615,46.912,42.308,50.294,42.382,58.846,46.875,45.150,45.861,50.938,27.441,40.438,44.824,30.471,37.235,27.885,27.824,22.452,39.968,30.923,49.219,28.968,21.353,23.500,45.095,40.423,40.941,42.875,36.500,42.905,31.294,16.094,32.226,20.559,29.484
3236,45.222,45.973,28.231,42.382,45.762,33.757,45.742,38.844,43.389,46.784,54.333,42.811,41.923,32.757,58.250,44.885,46.118,39.462,51.794,41.794,59.154,44.281,45.100,52.833,49.219,26.441,41.875,44.676,30.412,37.765,25.885,28.029,23.806,41.000,34.385,52.406,29.290,20.676,24.281,46.619,38.808,41.412,43.000,35.500,43.286,31.382,17.625,32.677,20.176,29.129
3237,45.194,46.757,27.654,44.088,43.190,33.568,48.581,40.281,45.194,47.108,56.429,40.459,42.346,34.757,55.278,45.846,46.118,41.038,53.176,40.441,56.423,44.938,46.000,64.306,49.062,26.441,39.438,43.794,29.882,37.706,29.000,27.265,23.161,40.258,33.846,52.906,29.677,20.382,22.688,47.333,39.923,42.235,43.000,34.846,42.952,31.118,16.781,32.581,21.235,29.065
3238,44.917,46.649,29.962,44.088,46.048,34.703,49.839,40.531,42.972,46.189,55.381,41.459,42.500,34.784,55.972,44.654,49.412,42.692,53.088,41.441,58.462,46.312,45.000,61.056,52.562,27.882,42.062,44.912,31.853,36.853,28.615,28.647,25.065,41.774,30.154,51.594,30.032,21.529,23.031,45.571,42.154,42.029,46.188,35.038,43.905,30.853,16.688,32.032,20.382,29.710
3239,45.444,46.081,30.038,44.971,47.905,35.459,48.355,39.500,45.417,45.676,52.714,45.351,41.577,34.189,52.778,42.731,45.765,41.731,52.088,41.206,55.923,46.969,46.650,63.306,51.906,28.000,38.188,46.294,30.794,38.735,27.500,27.794,25.323,41.032,33.231,52.188,28.355,20.971,23.906,44.238,39.615,41.088,44.125,36.462,41.000,30.324,17.531,32.355,19.441,30.290
3240,45.333,48.216,29.731,44.912,44.429,32.865,45.903,38.938,44.472,45.486,55.048,42.486,42.077,34.973,53.778,42.000,48.382,42.385,51.147,39.029,58.423,46.625,44.400,60.417,50.656,26.118,38.375,45.353,30.000,38.824,25.923,27.118,23.742,40.032,32.923,53.250,29.452,21.529,23.312,45.714,40.923,39.647,44.875,36.115,43.857,29.294,17.969,33.774,19.088,30.419
